Id,SalePrice
2004,289948.55448099656
2005,216549.77235467362
2006,227941.02314155226
2007,247682.88711471113
2008,231043.72181791536
2009,188957.3345874006
2010,198677.34667650005
2011,137908.00057628233
2012,178372.83442600668
2013,171399.25579257307
2014,179742.08043241873
2015,215511.0699806985
2016,186424.98134122114
2017,191452.6330419926
2018,117165.44632986173
2019,123217.85988943538
2020,94394.05601890765
2021,106317.10623778834
2022,191480.8849966119
2023,132396.0717918471
2024,284879.64919740113
2025,337525.33460617834
2026,162867.81648204004
2027,151544.89975184723
2028,158581.93214683034
2029,162365.12761342514
2030,241272.64697324028
2031,229611.0591084364
2032,227309.43991252442
2033,237899.8197800828
2034,180577.85089677587
2035,223785.1146391016
2036,202420.52874315082
2037,205157.52654523967
2038,286033.54507403646
2039,240942.06797923287
2040,324755.0208735569
2041,258166.5090023521
2042,211903.45190639872
2043,168223.61846383873
2044,176313.4351971778
2045,193964.52260325555
2046,124204.24338517175
2047,125302.82371872393
2048,137866.45013786413
2049,135809.505412526
2050,165902.6667863398
2051,108213.16464339994
2052,130118.11815363154
2053,140824.85914657562
2054,80890.85441736886
2055,138498.93842697167
2056,140771.64207484637
2057,104825.44557714561
2058,196454.6840574237
2059,137118.6516812787
2060,163597.35080776666
2061,167832.00721471733
2062,118395.36222907624
2063,104607.2890150993
2064,121961.36615892386
2065,117568.2403465194
2066,164290.1605991704
2067,139958.68538593533
2068,132007.25172333696
2069,78482.0014273977
2070,107177.05126787619
2071,100346.84100968862
2072,147404.4420080696
2073,129479.93418936216
2074,182724.1672941303
2075,143012.0848584194
2076,112562.8603270808
2077,148078.5615987759
2078,127190.16623004628
2079,127735.70750623876
2080,106480.12835985927
2081,125883.79107400982
2082,123169.61541963868
2083,131080.0757954037
2084,95880.36052092958
2085,98934.10224707887
2086,131304.9491490436
2087,116338.56700244936
2088,113475.66464299773
2089,82392.94297107076
2090,132112.98969133446
2091,96170.28504917465
2092,125707.70171225599
2093,106460.7040299848
2094,122738.83802926888
2095,148256.86777776695
2096,90006.85175606077
2097,95645.77614146547
2098,129041.10323058102
2099,53834.01469717827
2100,89481.39236238951
2101,129478.1336259332
2102,119445.67059113455
2103,106006.76639718127
2104,129471.98441252904
2105,112367.58946898149
2106,68402.49293191537
2107,199935.9378058747
2108,102686.85066557094
2109,96905.26507198482
2110,124929.86030511318
2111,145014.8611033104
2112,127300.0752575008
2113,107464.05411648858
2114,113743.94388212803
2115,140844.7262943432
2116,117129.72164282479
2117,139417.68813987024
2118,122255.86242755214
2119,103871.62968719291
2120,117994.76922795089
2121,66833.59526766815
2122,91966.98460894923
2123,99889.49969966215
2124,163758.08953170045
2125,119526.95611805895
2126,169957.47188197813
2127,135552.70701091926
2128,118395.52307768137
2129,97477.05872258088
2130,121545.30476598821
2131,155998.5882614689
2132,121562.85387616284
2133,129790.47348697906
2134,127873.17084560898
2135,99275.15747647929
2136,65707.55563171195
2137,109727.49468432771
2138,127134.80656136568
2139,157927.0504555271
2140,136831.15860576826
2141,153873.57739179747
2142,117053.97675644273
2143,149480.45932093743
2144,128614.19801311663
2145,127743.35719720968
2146,147280.97493187583
2147,184389.1881024733
2148,144228.43917507087
2149,135215.72101909638
2150,221517.81836916253
2151,148704.09632622282
2152,152877.9605482256
2153,168109.80854871363
2154,92952.86618115746
2155,140691.1225733909
2156,204978.1351554227
2157,234129.44253092745
2158,246254.21662747225
2159,214254.68003687554
2160,202941.64059796708
2161,236308.4538098992
2162,335653.0795548703
2163,301958.1600731078
2164,259878.7572875118
2165,201792.89045315832
2166,148092.40336331184
2167,217540.9543432135
2168,176439.16917216525
2169,188751.52092432897
2170,209868.54780402366
2171,149739.26215465073
2172,135626.2542105121
2173,179046.33598289778
2174,215094.87934389885
2175,295838.731775509
2176,293794.3987901256
2177,244474.43681086242
2178,215189.01341386157
2179,134986.70914255077
2180,208253.9585048365
2181,185009.11607277152
2182,204054.05437089398
2183,183278.42866268056
2184,128824.81827959845
2185,132448.27140567507
2186,151284.70947267444
2187,171022.81786868727
2188,153583.32255483704
2189,251532.14592732437
2190,75366.09906433328
2191,74190.77633205452
2192,77560.91145770423
2193,109010.45257182373
2194,108205.56365820761
2195,98354.10458769537
2196,92736.45385054582
2197,114925.31800893665
2198,148006.5289413533
2199,183693.8186849458
2200,160193.61576010787
2201,180055.4745397584
2202,213051.4255892282
2203,174192.7897996043
2204,180332.69175268622
2205,130728.23875665698
2206,157495.5525224935
2207,239138.04723524352
2208,261044.2825832117
2209,239486.36562351024
2210,118267.9753911994
2211,124106.27931896134
2212,120584.98362348002
2213,90549.0935021076
2214,132129.7349587448
2215,99921.83348166992
2216,129231.4018604366
2217,60286.98670193756
2218,76363.69975864736
2219,86188.04900125066
2220,77063.15698623548
2221,264149.1839305415
2222,235631.8038338728
2223,252448.1085761616
2224,216554.53087779542
2225,130850.20900642277
2226,176217.8395340419
2227,195081.9112927248
2228,253054.97955028026
2229,250829.50790694423
2230,165478.79471358072
2231,217511.20033887165
2232,185764.77396831932
2233,182536.42979571474
2234,244979.72410514602
2235,210106.463932502
2236,250824.84695566795
2237,289550.25076486915
2238,206744.09717473516
2239,105756.4834973085
2240,145563.76745597093
2241,139713.5147256107
2242,116428.21957146066
2243,115493.02550780599
2244,105312.56217036465
2245,97194.88620372939
2246,131099.15317059413
2247,112255.13678376868
2248,117441.80656995648
2249,118852.52743127177
2250,125334.75484164254
2251,131327.33181934917
2252,169558.61283070812
2253,169746.35054238522
2254,192639.4496115269
2255,198708.96119299938
2256,170281.33893726117
2257,200829.4437885517
2258,164760.25115063455
2259,183101.20902556003
2260,152148.11808018642
2261,231182.58836405422
2262,235411.61508440378
2263,357658.90521375963
2264,442704.58993355284
2265,157940.34620601888
2266,275680.23954910925
2267,343553.2139778138
2268,416650.96469557827
2269,158801.85645706404
2270,182649.77568398637
2271,200261.97683929885
2272,213499.45502060614
2273,158108.84726159598
2274,182052.64896587617
2275,142359.73377210269
2276,174258.62647805642
2277,168273.10919645577
2278,150925.51779461082
2279,116797.14810457185
2280,95295.98922193496
2281,140978.7810690772
2282,163170.86903059215
2283,104361.21231908373
2284,103128.90864422776
2285,128461.19481171186
2286,116150.79934887447
2287,351739.12836580427
2288,299740.2336163952
2289,347052.4578779618
2290,396587.3942330512
2291,337940.2303157159
2292,393510.71989459096
2293,404281.77605770394
2294,356029.6434158281
2295,464436.44289216585
2296,288884.18488840916
2297,339167.1249358777
2298,311265.1505727148
2299,343648.85172452265
2300,323675.2687396439
2301,323600.49438198126
2302,274382.2385288971
2303,271081.456276045
2304,283937.2853775715
2305,220696.66742473625
2306,208171.41429382566
2307,217624.0354340679
2308,236109.83135061117
2309,275055.4483911743
2310,235505.4462703109
2311,227349.56075915226
2312,178906.31117105274
2313,168941.25367073546
2314,188736.71460735868
2315,184425.1354187042
2316,210371.74096084523
2317,181445.7824313666
2318,176114.1672462065
2319,190528.7431567873
2320,184977.0678056779
2321,234684.11925088597
2322,202035.66492478712
2323,194512.00732140787
2324,202101.62777483178
2325,208906.0082511848
2326,191605.53526409756
2327,199746.50288019713
2328,217146.2845461698
2329,185889.2009913481
2330,185340.22365422387
2331,327106.56858916424
2332,342778.7291585568
2333,319559.32037381444
2334,265650.53958520875
2335,279176.14473732054
2336,306037.7869679833
2337,198037.5437211647
2338,271055.75138780783
2339,231628.09174893275
2340,349332.9185524471
2341,226791.12862687188
2342,238969.64168490208
2343,230604.24257114404
2344,228305.1366020868
2345,236712.8165922568
2346,220609.94938663935
2347,206268.24888673436
2348,242020.3286004219
2349,178916.80462593868
2350,280175.4862429317
2351,242496.2409001625
2352,240456.3169665821
2353,243496.52095992665
2354,148926.73448132913
2355,147363.67077474124
2356,147554.9071161533
2357,192487.2249359043
2358,198639.65498214157
2359,133616.72306191668
2360,114438.39913170919
2361,134387.47944740526
2362,255552.60973189448
2363,135764.91403654244
2364,183132.42996208215
2365,210886.52805775666
2366,199927.02457793755
2367,215805.14720981976
2368,209564.1123146413
2369,220756.1252788278
2370,167748.20913596282
2371,149679.62736615623
2372,193955.3442617005
2373,274706.2735170326
2374,277857.5474853495
2375,245584.21592473454
2376,263932.83702636353
2377,313206.41975496715
2378,146469.19891675646
2379,203419.2936631781
2380,141898.46718822193
2381,170253.2433272654
2382,202865.4304211062
2383,191218.21500902565
2384,219978.2453229587
2385,163883.59629083273
2386,133967.27855693107
2387,128027.0825613714
2388,109445.09799708598
2389,123018.46807841428
2390,148719.75097334821
2391,135441.38712524946
2392,107117.51577482943
2393,165831.4385679644
2394,141502.55633562178
2395,192865.24595263548
2396,139442.4445904617
2397,200403.13488741993
2398,137009.8082541929
2399,64518.52179857487
2400,61899.626800853286
2401,112612.40145808678
2402,126359.17003853923
2403,135086.4840224814
2404,140672.85996482993
2405,163632.71044738882
2406,141482.31800079276
2407,115930.07111880861
2408,135061.01337383778
2409,116669.05146655215
2410,169471.02508799094
2411,111491.61173597019
2412,145655.72864110774
2413,118474.14290049784
2414,126364.48420410062
2415,125013.3530329431
2416,123859.73045031895
2417,118245.57007762247
2418,125055.91985161937
2419,115440.18027829693
2420,124903.87729658009
2421,113370.83441152955
2422,100997.48312637066
2423,113011.0541772701
2424,159552.2378751012
2425,224427.21907432427
2426,135264.0245750293
2427,112023.31049487696
2428,203127.9565782828
2429,104114.65443641256
2430,131420.18573936407
2431,120284.22324086224
2432,150719.70641367658
2433,147339.34607177178
2434,146475.8305423679
2435,161272.99197988922
2436,111278.3312584241
2437,91274.57943191082
2438,123094.32122029696
2439,100541.81744481037
2440,121816.75783880112
2441,101533.43492833368
2442,103823.37680140612
2443,115268.55625362636
2444,128875.9948578721
2445,85286.48399028365
2446,107901.49357351795
2447,184661.80170189822
2448,127572.55701145223
2449,107585.79345328407
2450,151487.09143652828
2451,122709.7051457278
2452,195636.45236499692
2453,82114.66791809608
2454,111534.92955636677
2455,134106.47739490395
2456,114831.93407239066
2457,116383.51528114542
2458,122800.2155537006
2459,88840.0525247064
2460,148536.89478086933
2461,108213.58669441653
2462,121357.97336527053
2463,115687.2794068144
2464,154441.8294926009
2465,133697.69416036247
2466,119261.68104904541
2467,153924.34566964908
2468,101187.27323228783
2469,96648.56912383814
2470,179806.34141130347
2471,193414.45945970347
2472,156097.52015965403
2473,99860.66978785206
2474,95002.92231295118
2475,205489.032870582
2476,105303.84128806838
2477,107528.84711785208
2478,150869.18659141735
2479,105677.14223718653
2480,136980.63827065463
2481,124143.97373423303
2482,107412.37642936844
2483,105895.74107112143
2484,125556.74496904678
2485,109851.11114001504
2486,161890.5289433597
2487,195836.45216716913
2488,165855.5413743275
2489,161311.75549044058
2490,135208.0354952139
2491,94602.93149350243
2492,189418.124199229
2493,149696.29757450437
2494,145294.74160984773
2495,86627.31988360819
2496,224285.36775954545
2497,145254.5313927579
2498,104784.94474779679
2499,102636.983207588
2500,106156.66481429813
2501,122656.54086275125
2502,152129.4625434106
2503,102759.50783081338
2504,148854.29219947153
2505,222108.83532404192
2506,254777.8352214663
2507,275637.9183978539
2508,255844.94468781815
2509,211565.30313788084
2510,216561.82119718665
2511,179271.700479817
2512,196850.0746101712
2513,222085.8008402033
2514,232275.4795222864
2515,157407.22787356016
2516,179128.65239883214
2517,146592.3385034895
2518,164056.75753406744
2519,229845.5424260477
2520,233673.29134528353
2521,188062.18986909767
2522,224019.76911921898
2523,125116.21532516851
2524,144658.12936897314
2525,141954.1155997271
2526,143451.60182900925
2527,127868.4456320754
2528,139755.2212741815
2529,142410.1327146198
2530,122248.31796666021
2531,242373.8817578567
2532,216804.20863454344
2533,201300.13164188294
2534,220292.51693879845
2535,269370.6351458192
2536,201571.0801485438
2537,245580.5486930407
2538,195789.34683973444
2539,191167.18218209562
2540,186649.43842694542
2541,191247.23018768258
2542,154392.50291886213
2543,131290.0558138372
2544,105062.55890377509
2545,141984.390015192
2546,131632.57889460507
2547,154179.34979326336
2548,153184.81728095806
2549,161410.9654354796
2550,618748.3911126277
2551,129637.55375690068
2552,118221.51565690456
2553,76072.53142945809
2554,95173.16262451092
2555,127292.58991744014
2556,90354.27996043411
2557,111774.06013596224
2558,156869.32891269276
2559,140304.55348563663
2560,180187.36081715062
2561,166232.87597840646
2562,154391.17537662704
2563,155457.75291045516
2564,232991.39927102494
2565,173090.1408575441
2566,165234.41734873058
2567,141856.79394738254
2568,217513.62315557527
2569,217125.62235772147
2570,111289.69299586676
2571,192346.8477946878
2572,148510.474617848
2573,232104.24629075528
2574,254862.98190719675
2575,120197.26149082655
2576,111848.71796481313
2577,119944.26875089147
2578,80483.68342309856
2579,58152.832324357456
2580,105971.37959449837
2581,121222.43960896003
2582,115712.72005821827
2583,270466.09249619005
2584,179267.67506444704
2585,178392.82603637516
2586,215984.97445503785
2587,211592.03236084006
2588,136976.14493323714
2589,154479.7260608071
2590,201128.41677206248
2591,224000.38736795753
2592,218508.9044835036
2593,248390.04003555057
2594,186646.8992076523
2595,207261.38933537639
2596,281775.11704791326
2597,185943.73801617947
2598,269699.3964141085
2599,308131.2164223022
2600,117020.52932192272
2601,122199.13335079409
2602,83946.10719662637
2603,94563.67102163126
2604,75519.11499603625
2605,85241.91552093343
2606,143074.46221487218
2607,229820.8046900897
2608,206873.95001470306
2609,158177.20762445682
2610,98091.96348538356
2611,124108.0225882788
2612,170583.25478143198
2613,123757.00964922094
2614,115590.34968732996
2615,157775.09749642285
2616,157314.10434694882
2617,171121.97776955419
2618,193378.91674014242
2619,189082.9225071413
2620,191952.97865851433
2621,178968.57753793377
2622,181827.6978915209
2623,228917.89871608088
2624,280445.56311967457
2625,305813.16109666607
2626,169848.21833555686
2627,206429.5714695894
2628,438270.23777828884
2629,463810.0805324196
2630,386264.3748688051
2631,451269.30877825187
2632,398486.9210830066
2633,292520.2328188138
2634,393527.4154148069
2635,154268.1336261142
2636,192624.08120260158
2637,182134.14074683902
2638,262868.48382075276
2639,187088.26996509562
2640,154719.745546674
2641,101853.96876434873
2642,163682.01669475753
2643,107971.17679168005
2644,114202.72652679404
2645,98218.99954393531
2646,94796.05229919104
2647,108756.85581535244
2648,139039.91945321416
2649,134373.84904797436
2650,128408.03486757801
2651,134786.56966683274
2652,386424.68196803215
2653,267556.484763253
2654,273839.44971405173
2655,359686.578315664
2656,348339.0473336905
2657,337703.1492454026
2658,306171.84591994825
2659,326848.6825238138
2660,347701.78116037516
2661,346186.4720842718
2662,330904.77947491163
2663,319658.42253590847
2664,267744.117772056
2665,316035.5923380412
2666,292277.54312924726
2667,181283.20581265414
2668,190382.62659008228
2669,176784.60749217833
2670,268552.74531248584
2671,194737.7223790289
2672,199696.40299359206
2673,194563.40628067666
2674,195002.67136896306
2675,174125.93676417958
2676,188922.39193056856
2677,190172.0933013722
2678,246858.90519358256
2679,284431.2574824802
2680,287396.7577690943
2681,361343.3868156268
2682,314385.547679537
2683,425799.2941316199
2684,311064.9362033018
2685,320814.4663387232
2686,266503.2962441377
2687,300892.01752345054
2688,224385.33044375217
2689,213007.04739422
2690,347955.8969463066
2691,181869.12806133984
2692,135304.60056578272
2693,205742.0394651778
2694,141635.3842864699
2695,198844.12715199075
2696,191095.20399898765
2697,184016.41571732934
2698,216150.14922614256
2699,159123.1883628983
2700,141646.33205090874
2701,155204.76030136048
2702,115201.49769252742
2703,130243.08216921933
2704,145785.39047591644
2705,110167.08933967307
2706,101031.74508536623
2707,120134.65361119257
2708,123369.82862361637
2709,99354.8587257433
2710,122872.83056932599
2711,238073.8729249357
2712,341744.4574209452
2713,164474.00452829603
2714,151751.31155775662
2715,150220.42315464656
2716,154542.98978159708
2717,194673.50649658614
2718,226693.15031534835
2719,134696.6698341752
2720,186404.0636876033
2721,124246.10005084812
2722,151256.48847451553
2723,150939.46811651808
2724,113605.15230690608
2725,129443.02058028278
2726,126503.85038107817
2727,193678.4548716766
2728,178697.08718097053
2729,133361.362139234
2730,126014.88298190686
2731,126558.11302925435
2732,125089.20091090759
2733,160807.77257005157
2734,124161.69870307489
